date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,accident
2012-10-13 07:00:00,None,130,80,1,240,3,3,268.98,0.0,0.0,75,Clouds,broken clouds,2220,24
2012-10-13 08:00:00,None,93,68,2,244,3,3,269.23,0.0,0.0,40,Clouds,scattered clouds,3479,29
2012-10-13 09:00:00,None,270,57,3,248,2,2,272.61,0.0,0.0,40,Clouds,scattered clouds,4546,45
2012-10-13 10:00:00,None,116,45,3,252,8,8,276.78,0.0,0.0,20,Clouds,few clouds,4579,41
2012-10-13 11:00:00,None,132,34,4,257,6,6,279.22,0.0,0.0,1,Clear,sky is clear,4438,37
2012-10-13 12:00:00,None,82,34,4,257,6,6,280.35,0.0,0.0,1,Clear,sky is clear,4623,44
2012-10-13 13:00:00,None,163,29,6,260,5,5,281.81,0.0,0.0,1,Clear,sky is clear,4440,39
2012-10-13 14:00:00,None,298,29,4,250,8,8,283.05,0.0,0.0,1,Clear,sky is clear,4495,47
2012-10-13 15:00:00,None,106,34,2,220,9,9,283.96,0.0,0.0,1,Clear,sky is clear,4483,47
2012-10-13 16:00:00,None,287,39,2,140,2,2,284.53,0.0,0.0,1,Clear,sky is clear,4591,39
2012-10-13 17:00:00,None,263,39,3,130,5,5,284.44,0.0,0.0,1,Clear,sky is clear,4477,43
2012-10-13 18:00:00,None,91,42,2,120,3,3,283.64,0.0,0.0,1,Clear,sky is clear,4221,50
2012-10-13 19:00:00,None,26,37,3,150,3,3,281.85,0.0,0.0,20,Clouds,few clouds,3672,37
2012-10-13 20:00:00,None,189,37,4,160,6,6,281.38,0.0,0.0,1,Clear,sky is clear,3015,27
2012-10-13 21:00:00,None,225,32,5,190,1,1,281.84,0.0,0.0,75,Clouds,broken clouds,2769,29
2012-10-13 22:00:00,None,31,34,7,210,8,8,282.23,0.0,0.0,90,Clouds,overcast clouds,2875,32
2012-10-13 23:00:00,None,245,37,6,220,6,6,282.18,0.0,0.0,90,Clouds,overcast clouds,1931,21
2012-10-14 00:00:00,None,220,37,6,240,4,4,282.49,0.0,0.0,90,Clouds,overcast clouds,1309,15
2012-10-14 01:00:00,None,295,40,3,270,1,1,282.54,0.0,0.0,90,Clouds,overcast clouds,870,9
2012-10-14 02:00:00,None,216,43,5,320,2,2,282.58,0.0,0.0,90,Clouds,overcast clouds,654,7
2012-10-14 03:00:00,None,264,52,6,350,8,8,282.23,0.0,0.0,90,Clouds,overcast clouds,364,3
2012-10-14 04:00:00,None,20,80,3,360,9,9,282.08,0.0,0.0,90,Clouds,overcast clouds,262,2
2012-10-14 05:00:00,None,43,75,5,350,4,4,282.23,0.0,0.0,90,Clouds,overcast clouds,505,5
2012-10-14 06:00:00,None,130,75,7,350,4,4,282.24,0.0,0.0,90,Clouds,overcast clouds,861,7
2012-10-14 07:00:00,None,245,60,5,360,4,4,282.24,0.0,0.0,90,Clouds,overcast clouds,1132,13
2012-10-14 08:00:00,None,192,52,6,330,1,1,282.24,0.0,0.0,57,Mist,mist,1797,21
2012-10-14 09:00:00,None,132,37,5,350,8,8,282.43,0.0,0.0,57,Mist,mist,2685,30
2012-10-14 09:00:00,None,285,26,7,330,7,7,282.43,0.0,0.0,57,Haze,haze,2685,24
2012-10-14 09:00:00,None,87,42,9,330,3,3,282.43,0.0,0.0,57,Drizzle,light intensity drizzle,2685,29
2012-10-14 10:00:00,None,217,25,6,320,6,6,282.33,0.0,0.0,57,Drizzle,light intensity drizzle,3370,32
2012-10-14 10:00:00,None,195,26,5,320,6,6,282.33,0.0,0.0,57,Mist,mist,3370,28
2012-10-14 11:00:00,None,26,21,5,350,6,6,282.82,0.0,0.0,57,Drizzle,light intensity drizzle,3662,31
2012-10-14 11:00:00,None,299,24,7,330,2,2,282.82,0.0,0.0,57,Mist,mist,3662,39
2012-10-14 12:00:00,None,156,28,6,326,1,1,283.33,0.0,0.0,57,Drizzle,light intensity drizzle,4076,44
2012-10-14 12:00:00,None,263,25,6,328,7,7,283.33,0.0,0.0,57,Mist,mist,4076,34
2012-10-14 12:00:00,None,108,26,6,327,8,8,283.33,0.0,0.0,57,Rain,light rain,4076,35
2012-10-14 13:00:00,None,179,74,0,0,2,2,283.75,0.0,0.0,93,Drizzle,light intensity drizzle,4128,40
2012-10-14 13:00:00,None,123,29,6,325,1,1,283.75,0.0,0.0,93,Rain,light rain,4128,40
2012-10-14 13:00:00,None,106,31,5,324,4,4,283.75,0.0,0.0,93,Mist,mist,4128,44
2012-10-14 14:00:00,None,208,59,1,340,2,2,284.09,0.0,0.0,93,Mist,mist,4358,39
2012-10-14 14:00:00,None,186,59,1,310,3,3,284.09,0.0,0.0,93,Rain,light rain,4358,42
2012-10-14 14:00:00,None,133,68,0,0,4,4,284.09,0.0,0.0,93,Drizzle,light intensity drizzle,4358,45
2012-10-14 15:00:00,None,166,74,0,0,8,8,284.55,0.0,0.0,93,Mist,mist,4342,48
2012-10-14 15:00:00,None,104,92,0,0,6,6,284.55,0.0,0.0,93,Rain,light rain,4342,37
2012-10-14 16:00:00,None,295,79,0,0,9,9,284.68,0.0,0.0,93,Mist,mist,4234,36
2012-10-14 17:00:00,None,108,74,0,0,5,5,284.64,0.0,0.0,93,Rain,light rain,4271,39
2012-10-14 17:00:00,None,244,80,0,0,5,5,284.64,0.0,0.0,93,Mist,mist,4271,34
2012-10-14 18:00:00,None,199,74,0,0,3,3,284.4,0.0,0.0,93,Mist,mist,4080,32
2012-10-14 19:00:00,None,282,55,2,150,2,2,284.17,0.0,0.0,93,Mist,mist,3453,39
2012-10-14 20:00:00,None,27,38,4,130,8,8,284.03,0.0,0.0,93,Mist,mist,2718,24
2012-10-14 21:00:00,None,183,36,3,0,5,5,283.58,0.0,0.0,93,Mist,mist,2439,25
2012-10-14 22:00:00,None,129,31,4,160,4,4,283.04,0.0,0.0,93,Mist,mist,1819,15
2012-10-14 23:00:00,None,105,19,5,170,2,2,281.95,0.0,0.0,93,Fog,fog,1002,11
2012-10-14 23:00:00,None,265,24,5,140,9,9,281.95,0.0,0.0,93,Mist,mist,1002,10
2012-10-15 00:00:00,None,40,18,4,170,7,7,281.61,0.0,0.0,93,Mist,mist,542,4
2012-10-15 00:00:00,None,106,20,6,170,6,6,281.61,0.0,0.0,93,Fog,fog,542,4
2012-10-15 01:00:00,None,202,23,6,160,4,4,281.57,0.0,0.0,85,Fog,fog,303,2
2012-10-15 02:00:00,None,242,26,4,150,5,5,281.42,0.0,0.0,85,Fog,fog,239,1
2012-10-15 03:00:00,None,55,28,2,0,2,2,281.29,0.0,0.0,85,Mist,mist,335,3
2012-10-15 03:00:00,None,245,28,5,140,6,6,281.29,0.0,0.0,85,Fog,fog,335,3
2012-10-15 04:00:00,None,58,28,4,140,4,4,281.02,0.0,0.0,85,Mist,mist,810,7
2012-10-15 04:00:00,None,171,31,5,140,2,2,281.02,0.0,0.0,85,Fog,fog,810,7
2012-10-15 05:00:00,None,294,31,5,160,4,4,280.82,0.0,0.0,85,Mist,mist,2606,25
2012-10-15 05:00:00,None,143,39,5,150,1,1,280.82,0.0,0.0,85,Fog,fog,2606,21
2012-10-15 06:00:00,None,266,49,5,170,6,6,280.39,0.0,0.0,85,Mist,mist,5714,53
2012-10-15 07:00:00,None,192,66,5,170,6,6,280.19,0.0,0.0,100,Mist,mist,6798,80
2012-10-15 08:00:00,None,36,75,4,160,9,9,279.82,0.0,0.0,100,Mist,mist,6114,70
2012-10-15 09:00:00,None,149,70,4,160,1,1,279.75,0.0,0.0,100,Mist,mist,5094,47
2012-10-15 10:00:00,None,269,81,4,170,7,7,280.07,0.0,0.0,100,Mist,mist,4473,38
2012-10-15 11:00:00,None,89,81,4,170,8,8,280.32,0.0,0.0,90,Clouds,overcast clouds,4529,41
2012-10-15 12:00:00,None,189,87,2,160,2,2,281.72,0.0,0.0,100,Clear,sky is clear,4823,40
2012-10-15 13:00:00,None,276,87,3,140,5,5,284.01,0.0,0.0,40,Clouds,scattered clouds,4872,42
2012-10-15 14:00:00,None,61,100,3,110,5,5,285.88,0.0,0.0,1,Clear,sky is clear,5238,53
2012-10-15 15:00:00,None,93,100,1,120,1,1,286.87,0.0,0.0,1,Clear,sky is clear,5584,51
2012-10-15 16:00:00,None,165,87,0,0,5,5,287.6,0.0,0.0,20,Clouds,few clouds,6246,61
2012-10-15 17:00:00,None,113,87,2,60,8,8,287.27,0.0,0.0,20,Clouds,few clouds,5957,53
2012-10-15 18:00:00,None,106,100,2,70,9,9,286.18,0.0,0.0,20,Clouds,few clouds,4535,36
2012-10-15 19:00:00,None,134,93,2,90,4,4,285.2,0.0,0.0,75,Clouds,broken clouds,3234,33
2012-10-15 20:00:00,None,192,100,2,30,8,8,284.68,0.0,0.0,75,Clouds,broken clouds,2677,28
2012-10-15 21:00:00,None,63,93,2,30,5,5,284.49,0.0,0.0,90,Clouds,overcast clouds,2077,23
2012-10-15 22:00:00,None,173,100,3,10,2,2,283.54,0.0,0.0,20,Clouds,few clouds,1380,12
2012-10-15 23:00:00,None,158,100,2,30,5,5,282.33,0.0,0.0,75,Clouds,broken clouds,927,8
2012-10-16 00:00:00,None,299,100,2,20,2,2,281.21,0.0,0.0,20,Clouds,few clouds,500,4
2012-10-16 01:00:00,None,96,93,3,10,7,7,279.87,0.0,0.0,1,Clear,sky is clear,324,3
2012-10-16 02:00:00,None,171,93,3,10,4,4,278.93,0.0,0.0,1,Clear,sky is clear,257,2
2012-10-16 03:00:00,None,177,93,2,40,9,9,277.91,0.0,0.0,1,Clear,sky is clear,354,3
2012-10-16 04:00:00,None,144,93,3,10,4,4,277.21,0.0,0.0,1,Clear,sky is clear,769,8
2012-10-16 05:00:00,None,99,93,3,20,9,9,276.61,0.0,0.0,1,Clear,sky is clear,2769,30
2012-10-16 06:00:00,None,90,93,3,20,8,8,276.11,0.0,0.0,1,Clear,sky is clear,5789,58
2012-10-16 07:00:00,None,240,93,2,20,2,2,274.81,0.0,0.0,20,Clouds,few clouds,7055,81
2012-10-16 08:00:00,None,98,93,4,360,3,3,274.99,0.0,0.0,20,Clouds,few clouds,6408,66
2012-10-16 09:00:00,None,11,87,2,360,9,9,277.91,0.0,0.0,20,Clouds,few clouds,5254,45
2012-10-16 10:00:00,None,231,93,4,340,1,1,280.71,0.0,0.0,20,Clouds,few clouds,4547,37
2012-10-16 11:00:00,None,26,93,5,360,7,7,283.85,0.0,0.0,20,Clouds,few clouds,4784,38
2012-10-16 12:00:00,None,205,87,6,350,8,8,286.01,0.0,0.0,40,Clouds,scattered clouds,5015,46
2012-10-16 13:00:00,None,129,93,4,360,9,9,286.31,0.0,0.0,1,Clear,sky is clear,5057,59
2012-10-16 14:00:00,None,251,93,6,340,4,4,288.15,0.0,0.0,75,Clouds,broken clouds,5430,61
2012-10-16 15:00:00,None,183,100,4,340,4,4,289.15,0.0,0.0,75,Clouds,broken clouds,5813,67
2012-10-16 16:00:00,None,41,100,0,22,9,9,288.99,0.0,0.0,75,Clouds,broken clouds,6496,55
2012-10-16 17:00:00,None,284,66,5,330,4,4,288.86,0.0,0.0,75,Clouds,broken clouds,6429,54
2012-10-16 18:00:00,None,204,50,5,330,1,1,288.16,0.0,0.0,90,Clouds,overcast clouds,5142,44
2012-10-16 19:00:00,None,13,47,6,320,1,1,287.28,0.0,0.0,68,Rain,light rain,3311,36
2012-10-16 20:00:00,None,290,33,5,340,7,7,287.04,0.0,0.0,90,Clouds,overcast clouds,2777,31
2012-10-16 21:00:00,None,30,33,6,320,7,7,286.9,0.0,0.0,90,Clouds,overcast clouds,2331,25
2012-10-16 22:00:00,None,247,33,7,310,4,4,287.09,0.0,0.0,90,Clouds,overcast clouds,1767,18
2012-10-16 23:00:00,None,102,46,3,320,7,7,287.09,0.0,0.0,90,Clouds,overcast clouds,1093,9
2012-10-17 00:00:00,None,98,46,2,300,4,4,286.89,0.0,0.0,75,Clouds,broken clouds,554,4
2012-10-17 01:00:00,None,122,50,2,290,9,9,286.93,0.0,0.0,75,Clouds,broken clouds,333,2
2012-10-17 02:00:00,None,230,50,3,330,6,6,286.93,0.0,0.0,90,Clouds,overcast clouds,267,2
2012-10-17 03:00:00,None,107,66,2,300,2,2,287.07,0.0,0.0,90,Clouds,overcast clouds,358,3
2012-10-17 04:00:00,None,151,61,3,300,9,9,286.56,0.0,0.0,75,Clouds,broken clouds,777,7
2012-10-17 05:00:00,None,159,65,3,320,7,7,285.91,0.0,0.0,90,Clouds,overcast clouds,2732,30
2012-10-17 06:00:00,None,57,65,3,320,2,2,285.29,0.0,0.0,90,Clouds,overcast clouds,5637,63
2012-10-17 07:00:00,None,60,65,3,310,8,8,284.92,0.0,0.0,75,Clouds,broken clouds,5564,54
2012-10-17 08:00:00,None,217,75,3,290,5,5,285.35,0.0,0.0,75,Clouds,broken clouds,6274,70
2012-10-17 09:00:00,None,20,75,2,290,3,3,285.72,0.0,0.0,100,Rain,proximity shower rain,5403,45
2012-10-17 09:00:00,None,279,75,0,0,1,1,285.72,0.0,0.0,100,Rain,light rain,5403,50
2012-10-17 10:00:00,None,272,75,0,0,1,1,287.09,0.0,0.0,75,Clouds,broken clouds,4680,41
2012-10-17 11:00:00,None,206,80,1,210,9,9,288.31,0.0,0.0,75,Clouds,broken clouds,4642,44
2012-10-17 12:00:00,None,195,75,1,280,1,1,288.61,0.0,0.0,1,Clear,sky is clear,4979,39
2012-10-17 13:00:00,None,230,65,0,0,7,7,290.32,0.0,0.0,1,Clear,sky is clear,4851,41
2012-10-17 14:00:00,None,90,57,0,0,9,9,291.36,0.0,0.0,1,Clear,sky is clear,4291,38
2012-10-17 15:00:00,None,231,43,1,260,1,1,292.01,0.0,0.0,1,Clear,sky is clear,4714,49
2012-10-17 16:00:00,None,179,50,0,0,3,3,292.61,0.0,0.0,1,Clear,sky is clear,6723,61
2012-10-17 17:00:00,None,95,38,3,260,1,1,292.65,0.0,0.0,1,Clear,sky is clear,6180,73
2012-10-17 18:00:00,None,53,38,1,0,7,7,290.52,0.0,0.0,40,Clouds,scattered clouds,4843,41
2012-10-17 19:00:00,None,270,36,2,150,2,2,288.35,0.0,0.0,40,Clouds,scattered clouds,3435,30
2012-10-17 20:00:00,None,113,38,2,160,7,7,286.72,0.0,0.0,40,Clouds,scattered clouds,2921,24
2012-10-17 21:00:00,None,293,38,2,140,7,7,285.49,0.0,0.0,40,Clouds,scattered clouds,2763,25
2012-10-17 22:00:00,None,237,44,3,140,3,3,284.22,0.0,0.0,20,Clouds,few clouds,1930,17
2012-10-17 23:00:00,None,197,44,3,130,6,6,283.8,0.0,0.0,20,Clouds,few clouds,1160,13
2012-10-18 00:00:00,None,130,44,4,150,4,4,283.72,0.0,0.0,20,Clouds,few clouds,654,7
2012-10-18 01:00:00,None,158,47,5,150,6,6,282.8,0.0,0.0,40,Clouds,scattered clouds,374,3
2012-10-18 02:00:00,None,66,50,3,140,2,2,282.32,0.0,0.0,99,Mist,mist,301,2
2012-10-18 03:00:00,None,198,54,4,150,5,5,282.38,0.0,0.0,99,Mist,mist,397,4
2012-10-18 04:00:00,None,47,54,5,160,3,3,282.76,0.0,0.0,90,Clouds,overcast clouds,794,6
2012-10-18 05:00:00,None,210,54,3,170,7,7,282.88,0.0,0.0,99,Mist,mist,2564,27
2012-10-18 06:00:00,None,238,50,2,170,1,1,284.18,0.0,0.0,75,Clouds,broken clouds,5358,49
2012-10-18 07:00:00,None,140,50,4,150,7,7,284.69,0.0,0.0,90,Clouds,overcast clouds,6441,61
2012-10-18 08:00:00,None,180,58,3,150,5,5,285.0,0.0,0.0,90,Clouds,overcast clouds,5536,62
2012-10-18 09:00:00,None,44,58,0,0,6,6,286.9,0.0,0.0,99,Rain,light rain,5256,52
2012-10-18 10:00:00,None,210,62,3,140,9,9,288.35,0.0,0.0,90,Clouds,overcast clouds,4619,42
2012-10-18 11:00:00,None,177,66,3,130,2,2,289.59,0.0,0.0,90,Clouds,overcast clouds,5107,41
2012-10-18 12:00:00,None,255,66,3,140,1,1,288.27,0.0,0.0,99,Rain,light rain,5147,41
2012-10-18 13:00:00,None,233,62,5,160,4,4,286.41,0.0,0.0,90,Clouds,overcast clouds,5283,48
2012-10-18 14:00:00,None,67,62,3,160,3,3,285.96,0.0,0.0,90,Clouds,overcast clouds,5704,46
2012-10-18 15:00:00,None,299,59,2,150,4,4,287.04,0.0,0.0,90,Clouds,overcast clouds,5887,65
2012-10-18 16:00:00,None,34,55,2,150,2,2,287.18,0.0,0.0,90,Clouds,overcast clouds,6307,57
2012-10-18 17:00:00,None,41,48,2,120,1,1,286.94,0.0,0.0,90,Clouds,overcast clouds,5953,67
2012-10-18 18:00:00,None,119,45,1,160,2,2,286.01,0.0,0.0,90,Clouds,overcast clouds,4519,39
2012-10-18 19:00:00,None,110,49,2,210,4,4,284.67,0.0,0.0,100,Drizzle,light intensity drizzle,3427,32
2012-10-18 20:00:00,None,159,49,2,140,8,8,283.44,0.0,0.0,100,Rain,light rain,2921,23
2012-10-18 21:00:00,None,202,59,1,0,4,4,282.51,0.0,0.0,100,Drizzle,light intensity drizzle,2649,21
2012-10-18 22:00:00,None,118,63,1,80,4,4,281.9,0.0,0.0,90,Clouds,overcast clouds,2005,16
2012-10-18 23:00:00,None,286,71,2,60,9,9,281.85,0.0,0.0,90,Clouds,overcast clouds,1177,13
2012-10-19 00:00:00,None,242,71,0,0,2,2,281.28,0.0,0.0,90,Clouds,overcast clouds,699,6
2012-10-19 01:00:00,None,30,71,3,90,8,8,280.97,0.0,0.0,87,Mist,mist,436,5
2012-10-19 02:00:00,None,261,71,1,120,4,4,280.44,0.0,0.0,87,Drizzle,light intensity drizzle,353,3
2012-10-19 02:00:00,None,23,76,2,120,7,7,280.44,0.0,0.0,87,Mist,mist,353,3
2012-10-19 03:00:00,None,224,81,2,110,9,9,280.02,0.0,0.0,87,Mist,mist,399,3
2012-10-19 04:00:00,None,33,81,1,110,8,8,279.79,0.0,0.0,87,Drizzle,light intensity drizzle,720,6
2012-10-19 04:00:00,None,29,87,2,100,6,6,279.79,0.0,0.0,87,Mist,mist,720,6
2012-10-19 04:00:00,None,211,81,1,120,4,4,279.79,0.0,0.0,87,Rain,light rain,720,8
2012-10-19 04:00:00,None,61,87,3,100,6,6,279.79,0.0,0.0,87,Drizzle,drizzle,720,5
2012-10-19 05:00:00,None,195,81,5,110,7,7,279.74,0.0,0.0,87,Mist,mist,2370,18
2012-10-19 05:00:00,None,216,81,4,110,5,5,279.74,0.0,0.0,87,Rain,light rain,2370,20
2012-10-19 06:00:00,None,24,62,4,150,7,7,279.65,0.0,0.0,87,Rain,light rain,5162,53
2012-10-19 06:00:00,None,275,71,6,150,6,6,279.65,0.0,0.0,87,Mist,mist,5162,43
2012-10-19 06:00:00,None,104,81,3,100,5,5,279.65,0.0,0.0,87,Drizzle,light intensity drizzle,5162,49
2012-10-19 07:00:00,None,184,59,4,180,8,8,279.45,0.0,0.0,91,Mist,mist,5777,53
2012-10-19 07:00:00,None,228,63,8,240,7,7,279.45,0.0,0.0,91,Rain,moderate rain,5777,60
2012-10-19 08:00:00,None,19,71,8,250,1,1,279.22,0.0,0.0,91,Drizzle,light intensity drizzle,5235,47
2012-10-19 08:00:00,None,28,66,6,250,5,5,279.22,0.0,0.0,91,Mist,mist,5235,59
2012-10-19 08:00:00,None,77,58,7,240,9,9,279.22,0.0,0.0,91,Rain,light rain,5235,50
2012-10-19 09:00:00,None,287,50,5,240,2,2,279.35,0.0,0.0,91,Rain,light rain,4606,37
2012-10-19 09:00:00,None,24,50,5,240,8,8,279.35,0.0,0.0,91,Mist,mist,4606,41
2012-10-19 10:00:00,None,123,54,5,250,1,1,279.92,0.0,0.0,91,Mist,mist,4328,45
2012-10-19 11:00:00,None,167,54,3,230,7,7,280.44,0.0,0.0,90,Clouds,overcast clouds,4282,49
2012-10-19 12:00:00,None,113,76,6,240,7,7,281.0,0.0,0.0,90,Clouds,overcast clouds,4489,48
2012-10-19 13:00:00,None,289,76,5,250,7,7,281.51,0.0,0.0,90,Clouds,overcast clouds,4908,49
2012-10-19 14:00:00,None,95,76,4,250,5,5,281.93,0.0,0.0,92,Mist,mist,5620,61
2012-10-19 15:00:00,None,103,76,4,260,2,2,281.94,0.0,0.0,92,Mist,mist,5849,63
2012-10-19 15:00:00,None,183,75,3,240,2,2,281.94,0.0,0.0,92,Drizzle,light intensity drizzle,5849,58
2012-10-19 16:00:00,None,251,75,3,250,6,6,282.27,0.0,0.0,92,Rain,moderate rain,4945,52
2012-10-19 17:00:00,None,271,93,3,230,5,5,282.41,0.0,0.0,92,Rain,light rain,4619,37
2012-10-19 18:00:00,None,291,93,3,260,2,2,282.21,0.0,0.0,90,Clouds,overcast clouds,4479,38
2012-10-19 19:00:00,None,156,93,2,250,8,8,281.69,0.0,0.0,75,Clouds,broken clouds,3804,44
2012-10-19 20:00:00,None,11,93,3,250,1,1,281.26,0.0,0.0,90,Clouds,overcast clouds,2908,27
2012-10-19 21:00:00,None,77,93,3,250,4,4,280.66,0.0,0.0,92,Mist,mist,2942,28
2012-10-19 22:00:00,None,78,93,3,260,1,1,280.43,0.0,0.0,92,Drizzle,drizzle,3077,33
2012-10-19 22:00:00,None,56,100,3,230,5,5,280.43,0.0,0.0,92,Drizzle,light intensity drizzle,3077,32
2012-10-19 23:00:00,None,89,87,2,240,2,2,280.1,0.0,0.0,92,Rain,light rain,2051,22
2012-10-19 23:00:00,None,263,87,0,0,5,5,280.1,0.0,0.0,92,Drizzle,light intensity drizzle,2051,21
2012-10-19 23:00:00,None,73,93,3,230,9,9,280.1,0.0,0.0,92,Mist,mist,2051,22
2012-10-20 00:00:00,None,246,81,0,0,7,7,280.06,0.0,0.0,92,Rain,light rain,1270,11
2012-10-20 00:00:00,None,148,75,0,0,1,1,280.06,0.0,0.0,92,Rain,moderate rain,1270,13
2012-10-20 01:00:00,None,273,70,0,0,9,9,280.28,0.0,0.0,96,Drizzle,drizzle,773,6
2012-10-20 01:00:00,None,163,70,0,0,1,1,280.28,0.0,0.0,96,Rain,light rain,773,8
2012-10-20 02:00:00,None,141,76,0,0,6,6,280.38,0.0,0.0,96,Drizzle,light intensity drizzle,589,6
2012-10-20 03:00:00,None,101,70,0,0,7,7,280.62,0.0,0.0,96,Mist,mist,432,4
2012-10-20 03:00:00,None,235,70,0,0,4,4,280.62,0.0,0.0,96,Drizzle,light intensity drizzle,432,4
2012-10-20 04:00:00,None,236,76,0,0,8,8,280.91,0.0,0.0,96,Rain,light rain,401,3
2012-10-20 04:00:00,None,127,70,0,0,3,3,280.91,0.0,0.0,96,Mist,mist,401,3
2012-10-20 04:00:00,None,135,76,0,0,9,9,280.91,0.0,0.0,96,Drizzle,drizzle,401,3
2012-10-20 05:00:00,None,188,81,0,0,2,2,280.96,0.0,0.0,96,Rain,light rain,759,6
2012-10-20 05:00:00,None,94,81,0,0,5,5,280.96,0.0,0.0,96,Mist,mist,759,8
2012-10-20 05:00:00,None,173,81,0,0,4,4,280.96,0.0,0.0,96,Drizzle,drizzle,759,8
2012-10-20 06:00:00,None,239,87,0,0,7,7,281.13,0.0,0.0,96,Rain,light rain,1313,11
2012-10-20 06:00:00,None,215,93,0,0,9,9,281.13,0.0,0.0,96,Mist,mist,1313,13
2012-10-20 06:00:00,None,113,93,0,0,2,2,281.13,0.0,0.0,96,Drizzle,light intensity drizzle,1313,15
2012-10-20 07:00:00,None,123,93,0,0,9,9,281.28,0.0,0.0,100,Rain,light rain,1824,21
2012-10-20 07:00:00,None,197,93,2,20,7,7,281.28,0.0,0.0,100,Mist,mist,1824,18
2012-10-20 07:00:00,None,280,93,1,300,2,2,281.28,0.0,0.0,100,Drizzle,drizzle,1824,17
2012-10-20 08:00:00,None,60,93,2,310,5,5,281.19,0.0,0.0,100,Rain,light rain,2787,32
2012-10-20 08:00:00,None,231,100,1,340,7,7,281.19,0.0,0.0,100,Mist,mist,2787,31
2012-10-20 08:00:00,None,120,100,2,360,5,5,281.19,0.0,0.0,100,Drizzle,drizzle,2787,31
2012-10-20 09:00:00,None,164,93,4,20,4,4,281.7,0.0,0.0,100,Drizzle,light intensity drizzle,3713,30
2012-10-20 09:00:00,None,199,100,3,50,6,6,281.7,0.0,0.0,100,Mist,mist,3713,36
2012-10-20 09:00:00,None,21,93,2,30,8,8,281.7,0.0,0.0,100,Drizzle,drizzle,3713,39
2012-10-20 09:00:00,None,64,93,2,10,4,4,281.7,0.0,0.0,100,Rain,light rain,3713,41
2012-10-20 10:00:00,None,274,76,3,30,9,9,282.02,0.0,0.0,100,Rain,light rain,3815,37
2012-10-20 10:00:00,None,113,71,3,30,4,4,282.02,0.0,0.0,100,Drizzle,drizzle,3815,39
2012-10-20 10:00:00,None,172,66,4,10,6,6,282.02,0.0,0.0,100,Mist,mist,3815,31
2012-10-20 10:00:00,None,150,62,3,20,4,4,282.02,0.0,0.0,100,Rain,moderate rain,3815,39
2012-10-20 11:00:00,None,246,61,3,0,5,5,282.35,0.0,0.0,100,Rain,light rain,4339,37
2012-10-20 11:00:00,None,53,66,1,360,2,2,282.35,0.0,0.0,100,Mist,mist,4339,40
2012-10-20 11:00:00,None,248,66,1,30,8,8,282.35,0.0,0.0,100,Drizzle,drizzle,4339,50
2012-10-20 12:00:00,None,106,81,1,270,5,5,282.71,0.0,0.0,100,Rain,heavy intensity rain,4613,41
2012-10-20 12:00:00,None,107,81,1,320,8,8,282.71,0.0,0.0,100,Mist,mist,4613,53
2012-10-20 12:00:00,None,62,86,0,0,2,2,282.71,0.0,0.0,100,Rain,light rain,4613,53
2012-10-20 12:00:00,None,118,81,0,0,2,2,282.71,0.0,0.0,100,Rain,moderate rain,4613,43
2012-10-20 13:00:00,None,266,83,0,0,8,8,283.31,0.0,0.0,48,Rain,light rain,4507,51
2012-10-20 14:00:00,None,20,85,0,0,9,9,283.79,0.0,0.0,90,Clouds,overcast clouds,4452,41
2012-10-20 15:00:00,None,187,88,0,0,4,4,284.2,0.0,0.0,75,Clouds,broken clouds,4636,50
2012-10-20 16:00:00,None,34,90,0,0,4,4,284.32,0.0,0.0,90,Clouds,overcast clouds,4810,54
2012-10-20 17:00:00,None,135,92,0,0,8,8,284.13,0.0,0.0,75,Clouds,broken clouds,5125,58
2012-10-20 18:00:00,None,275,95,0,0,9,9,283.14,0.0,0.0,40,Clouds,scattered clouds,4337,38
2012-10-20 19:00:00,None,142,97,0,0,3,3,281.4,0.0,0.0,40,Clouds,scattered clouds,3644,31
2012-10-20 20:00:00,None,287,100,0,0,8,8,280.47,0.0,0.0,20,Clouds,few clouds,3107,27
2012-10-20 21:00:00,None,51,95,0,21,3,3,279.52,0.0,0.0,20,Clouds,few clouds,2929,30
2012-10-20 22:00:00,None,110,91,0,42,3,3,278.85,0.0,0.0,48,Mist,mist,2865,34
2012-10-20 23:00:00,None,293,87,1,63,4,4,278.12,0.0,0.0,48,Fog,fog,2340,26
2012-10-21 00:00:00,None,286,83,1,84,6,6,277.94,0.0,0.0,48,Mist,mist,1372,12
2012-10-21 08:00:00,None,148,78,2,105,6,6,275.93,0.0,0.0,60,Fog,fog,1928,20
2012-10-21 08:00:00,None,230,74,2,126,3,3,275.93,0.0,0.0,60,Mist,mist,1928,18
2012-10-21 17:00:00,None,78,70,2,147,7,7,284.09,0.0,0.0,75,Clouds,broken clouds,4695,52
2012-10-21 18:00:00,None,186,66,3,168,8,8,282.6,0.0,0.0,75,Clouds,broken clouds,4335,37
2012-10-21 22:00:00,None,206,62,3,190,4,4,281.72,0.0,0.0,90,Clouds,overcast clouds,1583,12
2012-10-21 23:00:00,None,42,81,4,220,5,5,281.26,0.0,0.0,90,Clouds,overcast clouds,959,9
